,gram_count,document_count,Average_freq
in typical situations and,1,1,1.0
typical situations and m,1,1,1.0
situations and m are,1,1,1.0
and m are both,1,1,1.0
m are both signiﬁcantly,1,1,1.0
are both signiﬁcantly smaller,1,1,1.0
both signiﬁcantly smaller than,1,1,1.0
signiﬁcantly smaller than n,1,1,1.0
smaller than n which,1,1,1.0
than n which simpliﬁes,1,1,1.0
n which simpliﬁes the,1,1,1.0
which simpliﬁes the time,1,1,1.0
simpliﬁes the time complexity,1,1,1.0
the time complexity to,1,1,1.0
time complexity to approximately,1,1,1.0
complexity to approximately o,1,1,1.0
to approximately o n,1,1,1.0
approximately o n log,1,1,1.0
n log n the,1,1,1.0
log n the next,1,1,1.0
n the next step,1,1,1.0
the next step is,1,1,1.0
next step is to,1,1,1.0
step is to ﬁnd,1,1,1.0
is to ﬁnd the,1,1,1.0
to ﬁnd the minority,1,1,1.0
ﬁnd the minority neighbors,1,1,1.0
the minority neighbors of,1,1,1.0
minority neighbors of each,1,1,1.0
minority example for synthetic,1,1,1.0
example for synthetic data,1,1,1.0
synthetic data generation the,1,1,1.0
data generation the time,1,1,1.0
generation the time complexity,1,1,1.0
the time complexity of,2,1,2.0
time complexity of this,1,1,1.0
complexity of this calculation,1,1,1.0
of this calculation is,1,1,1.0
this calculation is the,1,1,1.0
calculation is the same,1,1,1.0
is the same with,1,1,1.0
the same with the,1,1,1.0
same with the ﬁrst,1,1,1.0
with the ﬁrst step,1,1,1.0
the ﬁrst step except,1,1,1.0
ﬁrst step except that,1,1,1.0
step except that the,1,1,1.0
except that the euclidean,1,1,1.0
the euclidean distance calcula,1,1,1.0
euclidean distance calcula tion,1,1,1.0
distance calcula tion is,1,1,1.0
calcula tion is between,1,1,1.0
tion is between the,1,1,1.0
is between the minority,1,1,1.0
between the minority examples,1,1,1.0
the minority examples therefore,1,1,1.0
minority examples therefore the,1,1,1.0
examples therefore the time,1,1,1.0
therefore the time complexity,1,1,1.0
the time complexity is,1,1,1.0
time complexity is no,1,1,1.0
complexity is no greater,1,1,1.0
is no greater than,1,1,1.0
no greater than o,1,1,1.0
greater than o n,1,1,1.0
than o n log,1,1,1.0
n log n since,1,1,1.0
log n since there,1,1,1.0
n since there are,1,1,1.0
since there are altogether,1,1,1.0
there are altogether np,1,1,1.0
are altogether np minority,1,1,1.0
altogether np minority examples,1,1,1.0
np minority examples in,1,1,1.0
the training dataset the,1,1,1.0
training dataset the total,1,1,1.0
dataset the total time,1,1,1.0
the total time complexity,1,1,1.0
total time complexity should,1,1,1.0
time complexity should be,1,1,1.0
complexity should be o,1,1,1.0
should be o log,1,1,1.0
be o log n,1,1,1.0
o log n which,1,1,1.0
log n which can,1,1,1.0
n which can be,1,1,1.0
which can be simpliﬁed,1,1,1.0
can be simpliﬁed to,1,1,1.0
be simpliﬁed to o,1,1,1.0
simpliﬁed to o log,1,1,1.0
to o log n,1,1,1.0
o log n lastly,1,1,1.0
log n lastly since,1,1,1.0
n lastly since data,1,1,1.0
lastly since data generation,1,1,1.0
since data generation is,1,1,1.0
data generation is applied,1,1,1.0
generation is applied in,1,1,1.0
is applied in each,1,1,1.0
applied in each boosting,1,1,1.0
in each boosting iteration,1,1,1.0
each boosting iteration the,1,1,1.0
boosting iteration the time,1,1,1.0
iteration the time complexity,1,1,1.0
time complexity of synthetic,1,1,1.0
complexity of synthetic data,1,1,1.0
of synthetic data generation,1,1,1.0
synthetic data generation for,1,1,1.0
data generation for the,1,1,1.0
generation for the learning,1,1,1.0
for the learning process,1,1,1.0
the learning process of,1,1,1.0
learning process of ramoboost,1,1,1.0
process of ramoboost is,1,1,1.0
of ramoboost is o,1,1,1.0
ramoboost is o log,1,1,1.0
is o log n,2,1,2.0
o log n for,1,1,1.0
log n for a,1,1,1.0
n for a neural,1,1,1.0
for a neural network,1,1,1.0
a neural network with,1,1,1.0
neural network with multilayer,1,1,1.0
network with multilayer perceptron,1,1,1.0
with multilayer perceptron mlp,1,1,1.0
multilayer perceptron mlp the,1,1,1.0
perceptron mlp the time,1,1,1.0
mlp the time complexity,1,1,1.0
time complexity for the,1,1,1.0
complexity for the boosting,1,1,1.0
for the boosting process,1,1,1.0
the boosting process excluding,1,1,1.0
boosting process excluding thetic,1,1,1.0
process excluding thetic data,1,1,1.0
excluding thetic data generation,1,1,1.0
thetic data generation is,1,1,1.0
data generation is at,1,1,1.0
generation is at worse,1,1,1.0
is at worse o,1,1,1.0
at worse o therefore,1,1,1.0
worse o therefore we,1,1,1.0
o therefore we summarize,1,1,1.0
therefore we summarize that,1,1,1.0
we summarize that the,1,1,1.0
summarize that the training,1,1,1.0
that the training process,1,1,1.0
the training process time,1,1,1.0
training process time complexity,1,1,1.0
process time complexity for,1,1,1.0
time complexity for ramoboost,1,1,1.0
complexity for ramoboost with,1,1,1.0
for ramoboost with mlp,1,1,1.0
ramoboost with mlp as,1,1,1.0
with mlp as a,1,1,1.0
mlp as a base,1,1,1.0
as a base classiﬁer,1,1,1.0
a base classiﬁer is,1,1,1.0
base classiﬁer is o,1,1,1.0
classiﬁer is o log,1,1,1.0
o log n in,1,1,1.0
log n in the,1,1,1.0
n in the testing,1,1,1.0
in the testing stage,1,1,1.0
the testing stage the,1,1,1.0
testing stage the computational,1,1,1.0
stage the computational operation,1,1,1.0
the computational operation in,1,1,1.0
computational operation in each,1,1,1.0
operation in each hypothesis,1,1,1.0
in each hypothesis is,1,1,1.0
each hypothesis is just,1,1,1.0
hypothesis is just a,1,1,1.0
is just a comparison,1,1,1.0
just a comparison operation,1,1,1.0
a comparison operation the,1,1,1.0
comparison operation the time,1,1,1.0
operation the time tion,1,1,1.0
the time tion for,1,1,1.0
time tion for each,1,1,1.0
tion for each of,1,1,1.0
for each of them,1,1,1.0
each of them is,1,1,1.0
of them is very,1,1,1.0
them is very small,1,1,1.0
is very small since,1,1,1.0
very small since the,1,1,1.0
small since the ﬁnal,1,1,1.0
since the ﬁnal hypothesis,1,1,1.0
the ﬁnal hypothesis is,1,1,1.0
ﬁnal hypothesis is a,1,1,1.0
hypothesis is a weighted,1,1,1.0
is a weighted combination,1,1,1.0
a weighted combination of,1,1,1.0
weighted combination of all,1,1,1.0
combination of all trained,1,1,1.0
of all trained hypothesis,1,1,1.0
all trained hypothesis as,1,1,1.0
trained hypothesis as shown,1,1,1.0
hypothesis as shown in,1,1,1.0
as shown in the,1,1,1.0
shown in the computational,1,1,1.0
in the computational complexity,1,1,1.0
computational complexity of predicting,1,1,1.0
complexity of predicting the,1,1,1.0
of predicting the class,1,1,1.0
predicting the class label,1,1,1.0
class label of an,1,1,1.0
label of an instance,1,1,1.0
of an instance can,1,1,1.0
an instance can be,1,1,1.0
instance can be estimated,1,1,1.0
can be estimated as,1,1,1.0
be estimated as o,1,1,1.0
estimated as o t,1,1,1.0
as o t iv,1,1,1.0
o t iv simulation,1,1,1.0
t iv simulation and,1,1,1.0
iv simulation and discussion,1,1,1.0
simulation and discussion in,1,1,1.0
and discussion in this,1,1,1.0
discussion in this section,1,1,1.0
this section we conduct,1,1,1.0
section we conduct various,1,1,1.0
we conduct various simulations,1,1,1.0
conduct various simulations of,1,1,1.0
various simulations of the,1,1,1.0
simulations of the proposed,1,1,1.0
proposed ramoboost method and,1,1,1.0
ramoboost method and compare,1,1,1.0
method and compare its,1,1,1.0
and compare its performance,1,1,1.0
compare its performance table,1,1,1.0
its performance table i,1,1,1.0
performance table i summary,1,1,1.0
table i summary of,1,1,1.0
i summary of the,1,1,1.0
summary of the datas,1,1,1.0
of the datas et,1,1,1.0
the datas et characteristics,1,1,1.0
datas et characteristics sorted,1,1,1.0
et characteristics sorted in,1,1,1.0
characteristics sorted in the,1,1,1.0
sorted in the degree,1,1,1.0
in the degree of,1,1,1.0
the degree of class,1,1,1.0
degree of class skew,1,1,1.0
of class skew dataset,1,1,1.0
class skew dataset feature,1,1,1.0
skew dataset feature data,1,1,1.0
dataset feature data minority,1,1,1.0
feature data minority majority,1,1,1.0
data minority majority imbalanced,1,1,1.0
minority majority imbalanced instances,1,1,1.0
majority imbalanced instances instances,1,1,1.0
imbalanced instances instances ratio,1,1,1.0
instances instances ratio sonar,1,1,1.0
instances ratio sonar spambase,1,1,1.0
ratio sonar spambase ionosphere,1,1,1.0
sonar spambase ionosphere pid,5,1,5.0
spambase ionosphere pid wine,5,1,5.0
ionosphere pid wine german,5,1,5.0
pid wine german phoneme,5,1,5.0
wine german phoneme vehicle,5,1,5.0
german phoneme vehicle texture,5,1,5.0
phoneme vehicle texture segment,5,1,5.0
vehicle texture segment satimage,5,1,5.0
texture segment satimage vow,6,1,6.0
segment satimage vow e,6,1,6.0
satimage vow e l,6,1,6.0
vow e l abalone,6,1,6.0
e l abalone glass,6,1,6.0
l abalone glass yeast,6,1,6.0
abalone glass yeast letter,6,1,6.0
glass yeast letter shuttle,5,1,5.0
yeast letter shuttle with,1,1,1.0
letter shuttle with smoteboost,1,1,1.0
shuttle with smoteboost smote,1,1,1.0
with smoteboost smote adasyn,1,1,1.0
smoteboost smote adasyn adacost,37,1,37.0
smote adasyn adacost linesmote,1,1,1.0
adasyn adacost linesmote and,1,1,1.0
adacost linesmote and across,1,1,1.0
linesmote and across different,1,1,1.0
and across different datasets,1,1,1.0
across different datasets the,1,1,1.0
different datasets the neural,1,1,1.0
datasets the neural network,1,1,1.0
the neural network with,1,1,1.0
neural network with mlp,1,1,1.0
network with mlp is,1,1,1.0
with mlp is employed,1,1,1.0
mlp is employed as,1,1,1.0
is employed as the,2,1,2.0
employed as the base,1,1,1.0
as the base learner,2,1,2.0
the base learner the,2,1,2.0
base learner the mlp,1,1,1.0
learner the mlp is,1,1,1.0
the mlp is conﬁgured,1,1,1.0
mlp is conﬁgured as,1,1,1.0
is conﬁgured as follows,1,1,1.0
conﬁgured as follows the,1,1,1.0
the number of hidden,3,1,3.0
number of hidden layer,3,1,3.0
of hidden layer neurons,3,1,3.0
hidden layer neurons is,1,1,1.0
layer neurons is set,1,1,1.0
neurons is set to,2,1,2.0
is set to be,3,1,3.0
set to be four,1,1,1.0
to be four and,1,1,1.0
be four and the,1,1,1.0
four and the number,1,1,1.0
the number of input,1,1,1.0
number of input neurons,1,1,1.0
of input neurons is,1,1,1.0
input neurons is equal,1,1,1.0
neurons is equal to,1,1,1.0
is equal to the,1,1,1.0
the number of features,1,1,1.0
number of features for,1,1,1.0
of features for each,1,1,1.0
features for each dataset,1,1,1.0
for each dataset similar,1,1,1.0
each dataset similar to,1,1,1.0
dataset similar to most,1,1,1.0
similar to most of,1,1,1.0
to most of the,1,1,1.0
most of the existing,1,1,1.0
of the existing imbalanced,2,1,2.0
the existing imbalanced learning,2,1,2.0
existing imbalanced learning methods,1,1,1.0
imbalanced learning methods in,1,1,1.0
learning methods in literature,1,1,1.0
methods in literature we,1,1,1.0
in literature we also,1,1,1.0
literature we also consider,1,1,1.0
we also consider only,1,1,1.0
also consider only imbalanced,1,1,1.0
consider only imbalanced problems,1,1,1.0
only imbalanced problems in,1,1,1.0
imbalanced problems in our,1,1,1.0
problems in our current,1,1,1.0
in our current study,1,1,1.0
our current study therefore,1,1,1.0
current study therefore the,1,1,1.0
study therefore the number,1,1,1.0
the number of output,1,1,1.0
number of output neurons,1,1,1.0
of output neurons is,1,1,1.0
output neurons is set,1,1,1.0
is set to two,1,1,1.0
set to two for,1,1,1.0
to two for all,1,1,1.0
two for all simulations,1,1,1.0
for all simulations the,1,1,1.0
all simulations the sigmoid,1,1,1.0
simulations the sigmoid function,1,1,1.0
the sigmoid function is,1,1,1.0
sigmoid function is used,1,1,1.0
function is used as,1,1,1.0
is used as the,3,1,3.0
used as the activation,1,1,1.0
as the activation function,1,1,1.0
the activation function and,1,1,1.0
activation function and the,1,1,1.0
function and the inner,1,1,1.0
and the inner training,1,1,1.0
the inner training epochs,1,1,1.0
inner training epochs is,1,1,1.0
training epochs is set,1,1,1.0
epochs is set to,1,1,1.0
set to be with,1,1,1.0
to be with a,1,1,1.0
be with a learning,1,1,1.0
with a learning rate,1,1,1.0
a learning rate of,1,1,1.0
learning rate of due,1,1,1.0
rate of due to,1,1,1.0
of due to the,1,1,1.0
due to the concern,1,1,1.0
to the concern that,1,1,1.0
the concern that the,1,1,1.0
concern that the scattered,1,1,1.0
that the scattered feature,1,1,1.0
the scattered feature distribution,1,1,1.0
scattered feature distribution of,1,1,1.0
feature distribution of some,1,1,1.0
distribution of some datasets,1,1,1.0
of some datasets may,1,1,1.0
some datasets may hinder,1,1,1.0
datasets may hinder the,1,1,1.0
may hinder the neural,1,1,1.0
hinder the neural network,1,1,1.0
the neural network from,1,1,1.0
neural network from converging,1,1,1.0
network from converging fast,1,1,1.0
from converging fast enough,1,1,1.0
converging fast enough for,1,1,1.0
fast enough for the,1,1,1.0
enough for the parameter,1,1,1.0
for the parameter acceleration,1,1,1.0
the parameter acceleration process,1,1,1.0
parameter acceleration process before,1,1,1.0
acceleration process before all,1,1,1.0
process before all datasets,1,1,1.0
before all datasets are,1,1,1.0
all datasets are presented,1,1,1.0
datasets are presented to,1,1,1.0
are presented to t,1,1,1.0
presented to t he,1,1,1.0
to t he comparative,1,1,1.0
t he comparative algorithms,1,1,1.0
he comparative algorithms for,1,1,1.0
comparative algorithms for learning,1,1,1.0
algorithms for learning we,1,1,1.0
for learning we ﬁrst,1,1,1.0
learning we ﬁrst use,1,1,1.0
we ﬁrst use the,1,1,1.0
ﬁrst use the nonlinear,1,1,1.0
use the nonlinear normalization,1,1,1.0
the nonlinear normalization approach,1,1,1.0
nonlinear normalization approach to,1,1,1.0
normalization approach to normalize,1,1,1.0
approach to normalize the,1,1,1.0
to normalize the features,1,1,1.0
normalize the features of,1,1,1.0
the features of the,1,1,1.0
features of the datasets,1,1,1.0
of the datasets to,1,1,1.0
the datasets to reside,1,1,1.0
datasets to reside in,1,1,1.0
to reside in the,1,1,1.0
reside in the interval,1,1,1.0
in the interval dataset,1,1,1.0
the interval dataset description,1,1,1.0
interval dataset description the,1,1,1.0
dataset description the performance,1,1,1.0
description the performance of,1,1,1.0
performance of ramoboost is,1,1,1.0
of ramoboost is evaluated,1,1,1.0
ramoboost is evaluated on,1,1,1.0
is evaluated on datasets,1,1,1.0
evaluated on datasets from,1,1,1.0
on datasets from the,1,1,1.0
from the uci machine,1,1,1.0
the uci machine learning,1,1,1.0
machine learning repository and,1,1,1.0
learning repository and elena,1,1,1.0
repository and elena project,1,1,1.0
and elena project these,1,1,1.0
elena project these datasets,1,1,1.0
project these datasets vary,1,1,1.0
these datasets vary in,1,1,1.0
datasets vary in size,1,1,1.0
vary in size and,1,1,1.0
in size and class,1,1,1.0
size and class distributions,1,1,1.0
and class distributions to,1,1,1.0
class distributions to ensure,1,1,1.0
distributions to ensure a,1,1,1.0
to ensure a thorough,1,1,1.0
ensure a thorough assessment,1,1,1.0
a thorough assessment of,1,1,1.0
thorough assessment of performance,1,1,1.0
assessment of performance table,1,1,1.0
of performance table i,1,1,1.0
performance table i summarizes,1,1,1.0
table i summarizes the,1,1,1.0
i summarizes the characteristics,1,1,1.0
summarizes the characteristics of,1,1,1.0
the characteristics of the,1,1,1.0
of the datasets used,1,1,1.0
the datasets used in,1,1,1.0
used in our simulation,1,1,1.0
in our simulation since,1,1,1.0
our simulation since several,1,1,1.0
simulation since several of,1,1,1.0
since several of the,1,1,1.0
several of the original,1,1,1.0
of the original datasets,1,1,1.0
the original datasets are,1,1,1.0
original datasets are multiclass,1,1,1.0
datasets are multiclass data,1,1,1.0
are multiclass data we,1,1,1.0
multiclass data we modiﬁed,1,1,1.0
data we modiﬁed those,1,1,1.0
we modiﬁed those datasets,1,1,1.0
modiﬁed those datasets following,1,1,1.0
those datasets following suggestions,1,1,1.0
datasets following suggestions in,1,1,1.0
following suggestions in literature,1,1,1.0
suggestions in literature to,1,1,1.0
in literature to make,1,1,1.0
literature to make them,1,1,1.0
to make them into,1,1,1.0
make them into datasets,1,1,1.0
them into datasets table,1,1,1.0
into datasets table ii,1,1,1.0
datasets table ii shows,1,1,1.0
table ii shows the,1,1,1.0
ii shows the modiﬁcations,1,1,1.0
shows the modiﬁcations that,1,1,1.0
the modiﬁcations that we,1,1,1.0
modiﬁcations that we used,1,1,1.0
that we used in,1,1,1.0
we used in this,1,1,1.0
used in this paper,2,1,2.0
in this paper to,1,1,1.0
this paper to create,1,1,1.0
paper to create the,1,1,1.0
to create the minority,1,1,1.0
create the minority and,1,1,1.0
and majority classes assessment,1,1,1.0
majority classes assessment metrics,1,1,1.0
classes assessment metrics under,1,1,1.0
assessment metrics under the,1,1,1.0
metrics under the imbalanced,1,1,1.0
under the imbalanced learning,1,1,1.0
the imbalanced learning scenario,1,1,1.0
imbalanced learning scenario the,1,1,1.0
learning scenario the conventional,1,1,1.0
scenario the conventional assessment,1,1,1.0
the conventional assessment method,1,1,1.0
conventional assessment method of,1,1,1.0
assessment method of using,1,1,1.0
method of using a,1,1,1.0
of using a single,1,1,1.0
using a single criterion,1,1,1.0
a single criterion such,1,1,1.0
single criterion such as,1,1,1.0
criterion such as overallchen,1,1,1.0
such as overallchen et,1,1,1.0
as overallchen et al,1,1,1.0
overallchen et al ranked,1,1,1.0
oversampling in boosting table,4,1,4.0
in boosting table ii,1,1,1.0
boosting table ii description,1,1,1.0
table ii description of,1,1,1.0
ii description of imbalanced,1,1,1.0
description of imbalanced datasets,1,1,1.0
of imbalanced datasets dataset,1,1,1.0
imbalanced datasets dataset minority,1,1,1.0
datasets dataset minority class,1,1,1.0
dataset minority class majority,1,1,1.0
minority class majority class,1,1,1.0
class majority class sonar,1,1,1.0
majority class sonar class,1,1,1.0
class sonar class r,1,1,1.0
sonar class r rock,1,1,1.0
class r rock instances,1,1,1.0
r rock instances class,1,1,1.0
rock instances class m,1,1,1.0
instances class m metal,1,1,1.0
class m metal cylinder,1,1,1.0
m metal cylinder instances,1,1,1.0
metal cylinder instances spambase,1,1,1.0
cylinder instances spambase spam,1,1,1.0
instances spambase spam email,1,1,1.0
spambase spam email legitimate,1,1,1.0
spam email legitimate email,1,1,1.0
email legitimate email ionosphere,1,1,1.0
legitimate email ionosphere bad,1,1,1.0
email ionosphere bad radar,1,1,1.0
ionosphere bad radar class,1,1,1.0
bad radar class good,1,1,1.0
radar class good radar,1,1,1.0
class good radar class,1,1,1.0
good radar class pid,1,1,1.0
radar class pid positive,1,1,1.0
class pid positive class,1,1,1.0
pid positive class negative,1,1,1.0
positive class negative class,1,1,1.0
class negative class wine,1,1,1.0
negative class wine class,1,1,1.0
class wine class classes,1,1,1.0
wine class classes and,1,1,1.0
class classes and german,1,1,1.0
classes and german customers,1,1,1.0
and german customers with,1,1,1.0
german customers with bad,1,1,1.0
customers with bad credit,1,1,1.0
with bad credit customers,1,1,1.0
bad credit customers with,1,1,1.0
credit customers with good,1,1,1.0
customers with good credit,1,1,1.0
with good credit phoneme,1,1,1.0
good credit phoneme class,1,1,1.0
credit phoneme class of,1,1,1.0
phoneme class of oral,1,1,1.0
class of oral sounds,1,1,1.0
of oral sounds class,1,1,1.0
oral sounds class class,1,1,1.0
sounds class class of,1,1,1.0
class class of nasal,1,1,1.0
class of nasal sounds,1,1,1.0
of nasal sounds class,1,1,1.0
nasal sounds class vehicle,1,1,1.0
sounds class vehicle class,1,1,1.0
class vehicle class of,1,1,1.0
vehicle class of van,1,1,1.0
class of van classes,1,1,1.0
of van classes of,1,1,1.0
van classes of opel,1,1,1.0
classes of opel saas,1,1,1.0
of opel saas and,1,1,1.0
opel saas and bus,1,1,1.0
saas and bus texture,1,1,1.0
and bus texture classes,1,1,1.0
bus texture classes of,1,1,1.0
texture classes of and,1,1,1.0
classes of and classes,1,1,1.0
of and classes of,1,1,1.0
and classes of and,1,1,1.0
classes of and segment,1,1,1.0
of and segment class,1,1,1.0
and segment class of,1,1,1.0
segment class of brickface,1,1,1.0
class of brickface classes,1,1,1.0
of brickface classes of,1,1,1.0
brickface classes of sky,1,1,1.0
classes of sky foliage,1,1,1.0
of sky foliage cement,1,1,1.0
sky foliage cement window,1,1,1.0
foliage cement window path,1,1,1.0
cement window path and,1,1,1.0
window path and grass,1,1,1.0
path and grass classes,1,1,1.0
and grass classes of,1,1,1.0
grass classes of horizontal,1,1,1.0
classes of horizontal line,1,1,1.0
of horizontal line graphic,1,1,1.0
horizontal line graphic class,1,1,1.0
line graphic class of,1,1,1.0
graphic class of text,1,1,1.0
class of text vertical,1,1,1.0
of text vertical line,1,1,1.0
text vertical line and,1,1,1.0
vertical line and picture,1,1,1.0
line and picture satimage,1,1,1.0
and picture satimage class,1,1,1.0
picture satimage class of,1,1,1.0
satimage class of damp,1,1,1.0
class of damp grey,1,1,1.0
of damp grey soil,1,1,1.0
damp grey soil classes,1,1,1.0
grey soil classes of,1,1,1.0
soil classes of red,1,1,1.0
classes of red soil,1,1,1.0
of red soil cotton,1,1,1.0
red soil cotton crop,1,1,1.0
soil cotton crop grey,1,1,1.0
cotton crop grey soil,1,1,1.0
crop grey soil soil,1,1,1.0
grey soil soil with,1,1,1.0
soil soil with vegetation,1,1,1.0
soil with vegetation stubble,1,1,1.0
with vegetation stubble and,1,1,1.0
vegetation stubble and very,1,1,1.0
stubble and very damp,1,1,1.0
and very damp grey,1,1,1.0
very damp grey soil,1,1,1.0
damp grey soil class,1,1,1.0
grey soil class of,1,1,1.0
soil class of digit,1,1,1.0
class of digit classes,1,1,1.0
of digit classes of,1,1,1.0
digit classes of digits,1,1,1.0
classes of digits and,1,1,1.0
of digits and vow,1,1,1.0
digits and vow e,1,1,1.0
and vow e l,1,1,1.0
vow e l class,1,1,1.0
e l class classes,1,1,1.0
l class classes of,1,1,1.0
class classes of to,1,1,1.0
classes of to abalone,1,1,1.0
of to abalone class,1,1,1.0
to abalone class of,1,1,1.0
abalone class of class,1,1,1.0
class of class of,1,1,1.0
of class of glass,1,1,1.0
class of glass class,1,1,1.0
of glass class tableware,1,1,1.0
glass class tableware all,1,1,1.0
class tableware all other,1,1,1.0
tableware all other classes,1,1,1.0
all other classes yeast,1,1,1.0
other classes yeast class,1,1,1.0
classes yeast class of,1,1,1.0
yeast class of pox,1,1,1.0
class of pox class,1,1,1.0
of pox class of,1,1,1.0
pox class of cyt,1,1,1.0
class of cyt letter,1,1,1.0
of cyt letter class,1,1,1.0
cyt letter class of,1,1,1.0
letter class of letter,1,1,1.0
class of letter z,1,1,1.0
of letter z classes,1,1,1.0
letter z classes of,1,1,1.0
z classes of letters,1,1,1.0
classes of letters a,1,1,1.0
of letters a y,1,1,1.0
letters a y shuttle,1,1,1.0
a y shuttle class,1,1,1.0
y shuttle class of,1,1,1.0
shuttle class of fpv,1,1,1.0
class of fpv close,1,1,1.0
of fpv close classes,1,1,1.0
fpv close classes of,1,1,1.0
close classes of rad,1,1,1.0
classes of rad flow,1,1,1.0
of rad flow fpv,1,1,1.0
rad flow fpv open,1,1,1.0
flow fpv open high,1,1,1.0
fpv open high bypass,1,1,1.0
open high bypass bpv,1,1,1.0
high bypass bpv close,1,1,1.0
bypass bpv close and,1,1,1.0
bpv close and bpv,1,1,1.0
close and bpv open,1,1,1.0
and bpv open accuracy,1,1,1.0
bpv open accuracy oa,1,1,1.0
open accuracy oa may,1,1,1.0
accuracy oa may not,1,1,1.0
oa may not be,1,1,1.0
may not be able,1,1,1.0
not be able to,1,1,1.0
be able to provide,1,1,1.0
able to provide a,1,1,1.0
to provide a comprehensive,1,1,1.0
provide a comprehensive assessment,1,1,1.0
a comprehensive assessment of,1,1,1.0
comprehensive assessment of the,1,1,1.0
assessment of the learning,1,1,1.0
of the learning algorithm,1,1,1.0
the learning algorithm considering,1,1,1.0
learning algorithm considering a,1,1,1.0
algorithm considering a simple,1,1,1.0
considering a simple case,1,1,1.0
a simple case of,1,1,1.0
simple case of a,1,1,1.0
case of a given,1,1,1.0
of a given dataset,1,1,1.0
a given dataset with,1,1,1.0
given dataset with minority,1,1,1.0
dataset with minority class,1,1,1.0
with minority class examples,1,1,1.0
minority class examples and,1,1,1.0
class examples and majority,1,1,1.0
examples and majority class,1,1,1.0
and majority class examples,1,1,1.0
majority class examples a,1,1,1.0
class examples a naïve,1,1,1.0
examples a naïve approach,1,1,1.0
a naïve approach of,1,1,1.0
naïve approach of classifying,1,1,1.0
approach of classifying every,1,1,1.0
of classifying every example,1,1,1.0
classifying every example to,1,1,1.0
every example to be,1,1,1.0
example to be the,1,1,1.0
to be the majority,1,1,1.0
be the majority class,1,1,1.0
majority class can at,1,1,1.0
class can at best,1,1,1.0
can at best provide,1,1,1.0
at best provide an,1,1,1.0
best provide an oa,1,1,1.0
provide an oa of,1,1,1.0
an oa of over,1,1,1.0
oa of over the,1,1,1.0
of over the entire,1,1,1.0
over the entire dataset,1,1,1.0
the entire dataset however,1,1,1.0
entire dataset however in,1,1,1.0
dataset however in many,1,1,1.0
however in many applications,1,1,1.0
in many applications such,1,1,1.0
many applications such as,1,1,1.0
applications such as biomedical,1,1,1.0
such as biomedical data,1,1,1.0
as biomedical data analysis,1,1,1.0
biomedical data analysis suc,1,1,1.0
data analysis suc h,1,1,1.0
analysis suc h a,1,1,1.0
suc h a classiﬁcation,1,1,1.0
h a classiﬁcation performance,1,1,1.0
a classiﬁcation performance would,1,1,1.0
classiﬁcation performance would be,1,1,1.0
performance would be unacceptable,1,1,1.0
would be unacceptable as,1,1,1.0
be unacceptable as it,1,1,1.0
unacceptable as it misclassiﬁes,1,1,1.0
as it misclassiﬁes all,1,1,1.0
it misclassiﬁes all the,1,1,1.0
misclassiﬁes all the minority,1,1,1.0
all the minority cases,1,1,1.0
the minority cases which,1,1,1.0
minority cases which generally,1,1,1.0
cases which generally are,1,1,1.0
which generally are more,1,1,1.0
generally are more important,1,1,1.0
are more important in,1,1,1.0
more important in such,1,1,1.0
important in such situations,1,1,1.0
in such situations as,1,1,1.0
such situations as a,1,1,1.0
situations as a result,1,1,1.0
a result the oa,1,1,1.0
result the oa by,1,1,1.0
the oa by itself,1,1,1.0
oa by itself may,1,1,1.0
by itself may not,1,1,1.0
itself may not be,1,1,1.0
may not be sufﬁcient,1,1,1.0
not be sufﬁcient in,1,1,1.0
be sufﬁcient in evaluating,1,1,1.0
sufﬁcient in evaluating the,1,1,1.0
in evaluating the classiﬁcation,1,1,1.0
evaluating the classiﬁcation performance,1,1,1.0
the classiﬁcation performance fo,1,1,1.0
classiﬁcation performance fo r,1,1,1.0
performance fo r imbalanced,1,1,1.0
fo r imbalanced learning,1,1,1.0
r imbalanced learning problems,1,1,1.0
imbalanced learning problems in,1,1,1.0
learning problems in our,1,1,1.0
problems in our simulations,1,1,1.0
in our simulations we,1,1,1.0
our simulations we adopt,1,1,1.0
simulations we adopt ﬁve,1,1,1.0
we adopt ﬁve major,1,1,1.0
adopt ﬁve major assessment,1,1,1.0
ﬁve major assessment metrics,1,1,1.0
major assessment metrics related,1,1,1.0
assessment metrics related to,1,1,1.0
metrics related to the,1,1,1.0
related to the confusion,1,1,1.0
to the confusion matrix,1,1,1.0
the confusion matrix for,1,1,1.0
confusion matrix for analysis,1,1,1.0
matrix for analysis oa,1,1,1.0
for analysis oa precision,1,1,1.0
analysis oa precision recall,1,1,1.0
oa precision recall and,1,1,1.0
precision recall and the,1,1,1.0
recall and the detailed,1,1,1.0
and the detailed discussions,1,1,1.0
the detailed discussions on,1,1,1.0
detailed discussions on these,1,1,1.0
discussions on these metrics,1,1,1.0
on these metrics and,1,1,1.0
these metrics and their,1,1,1.0
metrics and their appli,1,1,1.0
and their appli cations,1,1,1.0
their appli cations for,1,1,1.0
appli cations for imbalanced,1,1,1.0
cations for imbalanced learning,1,1,1.0
for imbalanced learning can,1,1,1.0
imbalanced learning can be,1,1,1.0
learning can be found,1,1,1.0
be found in in,1,1,1.0
found in in addition,1,1,1.0
